Elevation_Category,Seasonal_Year,month,SWEI,ENSO,Year,Month
1500_2000m,1992,5,-0.7207186147414663,0.78,1993,5
1500_2000m,1992,10,0.6780211599837779,-0.3,1992,10
1500_2000m,1992,11,1.0155224381829302,-0.28,1992,11
1500_2000m,1992,12,0.37720698718076995,-0.15,1992,12
1500_2000m,1993,1,-0.3102221121212236,0.1,1994,1
1500_2000m,1993,2,0.21193502713565518,0.06,1994,2
1500_2000m,1993,3,-1.1397807620872378,0.11,1994,3
1500_2000m,1993,4,-0.346289704351001,0.26,1994,4
1500_2000m,1993,5,-0.6000865552820095,0.31,1994,5
1500_2000m,1993,10,-0.3873285860043301,0.06,1993,10
1500_2000m,1993,11,-0.018126094193445543,0.0,1993,11
1500_2000m,1993,12,-0.8337763257558718,0.16,1993,12
1500_2000m,1994,1,-0.5703903462965287,1.02,1995,1
1500_2000m,1994,2,-0.9910998294348153,0.73,1995,2
1500_2000m,1994,3,-1.2098177598118915,0.46,1995,3
1500_2000m,1994,4,0.15151988321545332,0.28,1995,4
1500_2000m,1994,5,0.9247124009898414,-0.11,1995,5
1500_2000m,1994,10,0.35521663196781367,0.75,1994,10
1500_2000m,1994,11,-0.09626136458284847,1.11,1994,11
1500_2000m,1994,12,-0.7713418823682799,1.25,1994,12
1500_2000m,1995,1,0.7186467178448107,-0.86,1996,1
1500_2000m,1995,2,0.38247994100327953,-0.86,1996,2
1500_2000m,1995,3,0.05439256782422835,-0.61,1996,3
1500_2000m,1995,4,0.5154149811883091,-0.47,1996,4
1500_2000m,1995,5,1.6297510997513882,-0.38,1996,5
1500_2000m,1995,10,-0.12085436111084422,-0.88,1995,10
1500_2000m,1995,11,0.467236697334659,-1.1,1995,11
1500_2000m,1995,12,0.9453246523434001,-0.95,1995,12
1500_2000m,1996,1,1.6418715475231251,-0.53,1997,1
1500_2000m,1996,2,1.1202675795575237,-0.37,1997,2
1500_2000m,1996,3,1.0066134590345375,-0.25,1997,3
1500_2000m,1996,4,-0.8558620302761697,0.16,1997,4
1500_2000m,1996,5,0.17074352389228828,0.64,1997,5
1500_2000m,1996,10,-0.5864105118680135,-0.44,1996,10
1500_2000m,1996,11,0.8405728005536658,-0.41,1996,11
1500_2000m,1996,12,1.6072462033198571,-0.64,1996,12
1500_2000m,1997,1,-0.09713575142242077,2.38,1998,1
1500_2000m,1997,2,-0.7126820811321187,2.03,1998,2
1500_2000m,1997,3,0.6727155530115118,1.34,1998,3
1500_2000m,1997,4,0.6476293976997278,0.78,1998,4
1500_2000m,1997,5,-1.6961835552605458,0.57,1998,5
1500_2000m,1997,10,-0.9664117154156165,2.36,1997,10
1500_2000m,1997,11,-2.068311003526544,2.41,1997,11
1500_2000m,1997,12,-1.952422095169376,2.29,1997,12
1500_2000m,1998,1,-0.5232280181978878,-1.69,1999,1
1500_2000m,1998,2,-1.9319018220128645,-1.32,1999,2
1500_2000m,1998,3,-1.2037453504071984,-0.95,1999,3
1500_2000m,1998,4,-0.28561701811901385,-1.11,1999,4
1500_2000m,1998,5,0.4025180545699009,-1.15,1999,5
1500_2000m,1998,10,-1.2367220116611417,-1.46,1998,10
1500_2000m,1998,11,-1.2832330061820238,-1.46,1998,11
1500_2000m,1998,12,-1.2716733174383672,-1.69,1998,12
1500_2000m,1999,1,-0.7626612861857829,-1.77,2000,1
1500_2000m,1999,2,0.2828591474452882,-1.55,2000,2
1500_2000m,1999,3,0.4943688130944972,-0.98,2000,3
1500_2000m,1999,4,0.03424967917881705,-0.87,2000,4
1500_2000m,1999,5,-0.7313036839804504,-0.86,2000,5
1500_2000m,1999,10,1.0792883336870396,-1.23,1999,10
1500_2000m,1999,11,-1.1868384491786264,-1.58,1999,11
1500_2000m,1999,12,-1.890735454739813,-1.74,1999,12
1500_2000m,2000,1,-1.0392847797527076,-0.73,2001,1
1500_2000m,2000,2,-0.4051105245160765,-0.63,2001,2
1500_2000m,2000,3,-0.8234667284379177,-0.48,2001,3
1500_2000m,2000,4,0.7666269427178461,-0.49,2001,4
1500_2000m,2000,5,-1.6014989439359337,-0.34,2001,5
1500_2000m,2000,10,-1.1473827375111605,-0.7,2000,10
1500_2000m,2000,11,-0.6030593491791716,-0.79,2000,11
1500_2000m,2000,12,-0.3989129643136681,-0.92,2000,12
1500_2000m,2001,1,-0.6857898405562817,-0.15,2002,1
1500_2000m,2001,2,-0.17701029079572259,-0.04,2002,2
1500_2000m,2001,3,0.9255043740118467,0.01,2002,3
1500_2000m,2001,4,0.7750653728039231,0.02,2002,4
1500_2000m,2001,5,1.64330493141408,0.31,2002,5
1500_2000m,2001,10,-0.5348490031315654,-0.14,2001,10
1500_2000m,2001,11,-0.338049859558851,-0.37,2001,11
1500_2000m,2001,12,0.4105647471438691,-0.41,2001,12
1500_2000m,2002,1,-1.4359193440546,0.6,2003,1
1500_2000m,2002,2,0.04781144335597026,0.64,2003,2
1500_2000m,2002,3,0.15612449087054667,0.36,2003,3
1500_2000m,2002,4,-0.22496836743468648,-0.14,2003,4
1500_2000m,2002,5,1.0325780564931017,-0.61,2003,5
1500_2000m,2002,10,0.7484595608280439,1.25,2002,10
1500_2000m,2002,11,-0.5712581824902561,1.47,2002,11
1500_2000m,2002,12,-1.6530450540618808,1.37,2002,12
1500_2000m,2003,1,0.27300370373555977,0.27,2004,1
1500_2000m,2003,2,0.5796391563537571,0.23,2004,2
1500_2000m,2003,3,-0.5430972156518836,0.12,2004,3
1500_2000m,2003,4,-1.008772829403125,0.07,2004,4
1500_2000m,2003,5,0.6700135598600392,0.06,2004,5
1500_2000m,2003,10,-0.13777518307454836,0.42,2003,10
1500_2000m,2003,11,1.9110574050114792,0.33,2003,11
1500_2000m,2003,12,0.3489980700607342,0.43,2003,12
1500_2000m,2004,1,-0.28177425393893785,0.66,2005,1
1500_2000m,2004,2,-1.0195452848027335,0.36,2005,2
1500_2000m,2004,3,-0.9939235635853547,0.45,2005,3
1500_2000m,2004,4,-1.6700585528256442,0.26,2005,4
1500_2000m,2004,5,-0.9206870112819313,0.3,2005,5
1500_2000m,2004,10,0.3976564803343909,0.73,2004,10
1500_2000m,2004,11,-1.4073113275151425,0.66,2004,11
1500_2000m,2004,12,-1.028342175961679,0.74,2004,12
1500_2000m,2005,1,-1.838687947499618,-0.91,2006,1
1500_2000m,2005,2,-1.6143228833262775,-0.67,2006,2
1500_2000m,2005,3,-0.261917503244573,-0.71,2006,3
1500_2000m,2005,4,-1.557841032937821,-0.32,2006,4
1500_2000m,2005,5,-0.8890716605572848,-0.09,2006,5
1500_2000m,2005,10,-0.8365567580689627,-0.06,2005,10
1500_2000m,2005,11,-0.5359170869583888,-0.59,2005,11
1500_2000m,2005,12,-0.6025568840000215,-0.92,2005,12
1500_2000m,2006,1,-1.3126135902436848,0.7,2007,1
1500_2000m,2006,2,-0.13161747639536048,0.13,2007,2
1500_2000m,2006,3,-0.733718682852054,-0.18,2007,3
1500_2000m,2006,4,-0.4474169377577513,-0.32,2007,4
1500_2000m,2006,5,0.005461380022277806,-0.47,2007,5
1500_2000m,2006,10,0.026745937387516006,0.7,2006,10
1500_2000m,2006,11,0.22701948005531716,0.99,2006,11
1500_2000m,2006,12,-0.8178775985362485,1.14,2006,12
1500_2000m,2007,1,-0.13220728492826042,-1.68,2008,1
1500_2000m,2007,2,0.22244283804285142,-1.67,2008,2
1500_2000m,2007,3,-1.072869703826545,-1.21,2008,3
1500_2000m,2007,4,0.10652622428452548,-0.99,2008,4
1500_2000m,2007,5,0.37126688353091364,-0.84,2008,5
1500_2000m,2007,10,-0.5950516664260762,-1.39,2007,10
1500_2000m,2007,11,-1.0689202134211455,-1.54,2007,11
1500_2000m,2007,12,-0.3975617892188972,-1.58,2007,12
1500_2000m,2008,1,0.970127825070906,-0.89,2009,1
1500_2000m,2008,2,0.211217733904968,-0.79,2009,2
1500_2000m,2008,3,0.7459251505337905,-0.69,2009,3
1500_2000m,2008,4,0.7590030756471857,-0.35,2009,4
1500_2000m,2008,5,0.3436719969274489,0.06,2009,5
1500_2000m,2008,10,-1.9231989928808784,-0.35,2008,10
1500_2000m,2008,11,-0.6721052513309392,-0.46,2008,11
1500_2000m,2008,12,1.1676275512196796,-0.86,2008,12
1500_2000m,2009,1,0.09670797098762253,1.52,2010,1
1500_2000m,2009,2,0.5739636948762453,1.25,2010,2
1500_2000m,2009,3,-1.270378533319369,0.9,2010,3
1500_2000m,2009,4,-1.021442499973126,0.38,2010,4
1500_2000m,2009,5,0.6817364643974504,-0.22,2010,5
1500_2000m,2009,10,1.1779072144981393,0.89,2009,10
1500_2000m,2009,11,-1.4836604341263624,1.46,2009,11
1500_2000m,2009,12,0.22825303171874076,1.74,2009,12
1500_2000m,2010,1,1.261611472478811,-1.54,2011,1
1500_2000m,2010,2,1.0866323745055326,-1.11,2011,2
1500_2000m,2010,3,0.7140868649182762,-0.93,2011,3
1500_2000m,2010,4,1.6445132127074715,-0.77,2011,4
1500_2000m,2010,5,0.3095296211738789,-0.52,2011,5
1500_2000m,2010,10,-1.2289176225449059,-1.69,2010,10
1500_2000m,2010,11,0.6865847556451103,-1.64,2010,11
1500_2000m,2010,12,1.2232423482269053,-1.6,2010,12
1500_2000m,2011,1,-0.8577192575477895,-0.87,2012,1
1500_2000m,2011,2,-0.7606669549289062,-0.67,2012,2
1500_2000m,2011,3,-0.38855037117830354,-0.61,2012,3
1500_2000m,2011,4,-0.5892475279432509,-0.5,2012,4
1500_2000m,2011,5,-0.28109436032809226,-0.32,2012,5
1500_2000m,2011,10,-1.3994054011875396,-1.05,2011,10
1500_2000m,2011,11,-0.8148317547921813,-1.19,2011,11
1500_2000m,2011,12,-0.1668248355796286,-1.06,2011,12
1500_2000m,2012,1,0.4212490858190054,-0.53,2013,1
1500_2000m,2012,2,-0.29318280045857015,-0.52,2013,2
1500_2000m,2012,3,0.2315289654096516,-0.25,2013,3
1500_2000m,2012,4,0.33824268643425137,-0.25,2013,4
1500_2000m,2012,5,-0.294674099094997,-0.4,2013,5
1500_2000m,2012,10,1.1393394731029454,0.26,2012,10
1500_2000m,2012,11,0.7334615598343929,0.16,2012,11
1500_2000m,2012,12,0.47118935565382075,-0.25,2012,12
1500_2000m,2013,1,0.5640615462497421,-0.49,2014,1
1500_2000m,2013,2,0.9946450145267124,-0.62,2014,2
1500_2000m,2013,3,0.8747678792295834,-0.28,2014,3
1500_2000m,2013,4,0.6182455033815002,0.08,2014,4
1500_2000m,2013,5,1.2929486285543337,0.32,2014,5
1500_2000m,2013,10,0.09325961400718413,-0.2,2013,10
1500_2000m,2013,11,0.9135368693044542,-0.14,2013,11
1500_2000m,2013,12,1.1613447407953812,-0.17,2013,12
1500_2000m,2014,1,0.17468865050030669,0.51,2015,1
1500_2000m,2014,2,-0.5580106476983407,0.42,2015,2
1500_2000m,2014,3,-0.5794650278841664,0.47,2015,3
1500_2000m,2014,4,-0.8899504773714056,0.7,2015,4
1500_2000m,2014,5,-0.8676043294434068,0.92,2015,5
1500_2000m,2014,10,-1.2555021545882126,0.44,2014,10
1500_2000m,2014,11,1.0975000670282726,0.75,2014,11
1500_2000m,2014,12,0.5804804002659721,0.71,2014,12
1500_2000m,2015,1,0.5996074547981377,2.57,2016,1
1500_2000m,2015,2,-0.4664287516038679,2.26,2016,2
1500_2000m,2015,3,-1.2329940821376293,1.62,2016,3
1500_2000m,2015,4,-1.9415194406388179,0.91,2016,4
1500_2000m,2015,5,-0.46752988045938304,0.3,2016,5
1500_2000m,2015,10,-1.2310458365276804,2.36,2015,10
1500_2000m,2015,11,0.06715397832164555,2.72,2015,11
1500_2000m,2015,12,-0.05916230295806209,2.66,2015,12
1500_2000m,2016,1,0.6375727201349707,-0.43,2017,1
1500_2000m,2016,2,0.5049821477556228,-0.08,2017,2
1500_2000m,2016,3,0.21135061850575804,0.03,2017,3
1500_2000m,2016,4,0.33436407171327764,0.22,2017,4
1500_2000m,2016,5,-0.48192003604033967,0.37,2017,5
1500_2000m,2016,10,0.35856954344123304,-0.74,2016,10
1500_2000m,2016,11,-1.5451695263948042,-0.76,2016,11
1500_2000m,2016,12,-0.03343496968300649,-0.5,2016,12
1500_2000m,2017,1,0.9935160361976604,-0.98,2018,1
1500_2000m,2017,2,1.515177395288925,-0.78,2018,2
1500_2000m,2017,3,1.7556802030711254,-0.8,2018,3
1500_2000m,2017,4,1.7858705022318568,-0.51,2018,4
1500_2000m,2017,5,-0.6839429779208404,-0.2,2018,5
1500_2000m,2017,10,0.1309449032774386,-0.56,2017,10
1500_2000m,2017,11,0.7308056668968669,-0.97,2017,11
1500_2000m,2017,12,-0.09734754678998264,-0.98,2017,12
1500_2000m,2018,1,-1.21984706398414,0.65,2019,1
1500_2000m,2018,2,-0.1509923354533295,0.71,2019,2
1500_2000m,2018,3,0.5082066579123065,0.81,2019,3
1500_2000m,2018,4,-0.21202297657768948,0.62,2019,4
1500_2000m,2018,5,0.558272493125212,0.55,2019,5
1500_2000m,2018,10,1.8957123184520932,0.9,2018,10
1500_2000m,2018,11,-0.14592736751311558,0.9,2018,11
1500_2000m,2018,12,-0.7697986374351223,0.89,2018,12
1500_2000m,2019,1,0.2890267563314738,0.6,2020,1
1500_2000m,2019,2,-0.34537714366440997,0.37,2020,2
1500_2000m,2019,3,-0.20145719004746487,0.48,2020,3
1500_2000m,2019,4,0.029656865038883266,0.36,2020,4
1500_2000m,2019,5,-0.655777585320888,-0.27,2020,5
1500_2000m,2019,10,1.8372581475430483,0.48,2019,10
1500_2000m,2019,11,1.299277096454026,0.52,2019,11
1500_2000m,2019,12,0.9203218414911678,0.52,2019,12
1500_2000m,2020,1,-0.5094280911512851,-1.0,2021,1
1500_2000m,2020,2,0.17160898129410976,-1.0,2021,2
1500_2000m,2020,3,-0.8338243623597213,-0.8,2021,3
1500_2000m,2020,4,-0.6468965773925048,-0.72,2021,4
1500_2000m,2020,5,-0.15438464221476222,-0.46,2021,5
1500_2000m,2020,10,1.4705771591845926,-1.26,2020,10
1500_2000m,2020,11,0.037040866463127334,-1.42,2020,11
1500_2000m,2020,12,-0.26586631479061396,-1.15,2020,12
1500_2000m,2021,1,0.7906316709889853,-0.94,2022,1
1500_2000m,2021,2,0.01642117558018233,-0.89,2022,2
1500_2000m,2021,3,-0.08804015447460055,-0.97,2022,3
1500_2000m,2021,4,-0.5618798157428768,-1.11,2022,4
1500_2000m,2021,5,-0.32449880059162667,-1.11,2022,5
1500_2000m,2021,10,-0.3193123258933375,-0.94,2021,10
1500_2000m,2021,11,-0.5678274658363452,-0.94,2021,11
1500_2000m,2021,12,0.03607962162502822,-1.06,2021,12
1500_2000m,2022,1,0.7037445702326751,-0.72,2023,1
1500_2000m,2022,2,0.9938999474587092,-0.46,2023,2
1500_2000m,2022,3,1.2548657224313873,-0.11,2023,3
1500_2000m,2022,4,0.7596256718345512,0.14,2023,4
1500_2000m,2022,5,-1.4305545256060797,0.46,2023,5
1500_2000m,2022,10,0.4447398774669867,-0.99,2022,10
1500_2000m,2022,11,1.4798547032317133,-0.9,2022,11
1500_2000m,2022,12,0.9900627655225888,-0.85,2022,12
1500_2000m,2023,1,0.8371430958781165,1.81,2024,1
1500_2000m,2023,2,1.255874299108729,1.52,2024,2
1500_2000m,2023,3,1.427806719717556,1.13,2024,3
1500_2000m,2023,4,1.167471267310723,0.77,2024,4
1500_2000m,2023,5,1.2162964283588509,0.23,2024,5
1500_2000m,2023,10,0.6677964334052289,1.72,2023,10
1500_2000m,2023,11,-0.3590531254262882,2.02,2023,11
1500_2000m,2023,12,-0.005881886008823921,2.03,2023,12
2000_2500m,1980,1,-0.618916749369476,-0.36,1981,1
2000_2500m,1980,2,-0.6422683206435048,-0.64,1981,2
2000_2500m,1980,3,-1.070217354789598,-0.64,1981,3
2000_2500m,1980,4,-0.3433147894857517,-0.53,1981,4
2000_2500m,1980,5,0.4494139465479346,-0.57,1981,5
2000_2500m,1980,10,-0.21671542940785554,-0.26,1980,10
2000_2500m,1980,11,-0.07041763900545724,-0.1,1980,11
2000_2500m,1980,12,0.9363781851575667,0.05,1980,12
2000_2500m,1981,1,-0.32321263634300895,0.13,1982,1
2000_2500m,1981,2,-0.1592961201081631,-0.17,1982,2
2000_2500m,1981,3,-0.024441420188489618,0.13,1982,3
2000_2500m,1981,4,0.544828167185461,0.21,1982,4
2000_2500m,1981,5,0.6220433755839214,0.45,1982,5
2000_2500m,1981,10,0.5977140850906439,-0.3,1981,10
2000_2500m,1981,11,-0.7657069852326356,-0.41,1981,11
2000_2500m,1981,12,-0.6240378596560805,-0.2,1981,12
2000_2500m,1982,1,0.05203709595303799,2.35,1983,1
2000_2500m,1982,2,-0.06369030839626212,1.94,1983,2
2000_2500m,1982,3,0.2055631677675862,1.38,1983,3
2000_2500m,1982,4,0.40649291558119505,0.95,1983,4
2000_2500m,1982,5,0.1356714756857956,0.9,1983,5
2000_2500m,1982,10,0.007017890492468564,1.99,1982,10
2000_2500m,1982,11,-0.4227925282102961,1.92,1982,11
2000_2500m,1982,12,-0.20762949168754494,2.2,1982,12
2000_2500m,1983,1,-0.5677892384576982,-0.67,1984,1
2000_2500m,1983,2,-0.7546726041977286,-0.19,1984,2
2000_2500m,1983,3,-0.3786175885454855,-0.52,1984,3
2000_2500m,1983,4,-0.22884171840562267,-0.68,1984,4
2000_2500m,1983,5,0.6026918621338446,-0.73,1984,5
2000_2500m,1983,10,-0.4574433557997945,-1.16,1983,10
2000_2500m,1983,11,-0.4166098694055874,-1.29,1983,11
2000_2500m,1983,12,-0.42309720931062117,-1.03,1983,12
2000_2500m,1984,1,-0.516363012678011,-1.16,1985,1
2000_2500m,1984,2,-0.553133079554593,-0.72,1985,2
2000_2500m,1984,3,-0.27979553050129635,-0.79,1985,3
2000_2500m,1984,4,-0.1475372860323472,-1.18,1985,4
2000_2500m,1984,5,-0.1597286488942502,-1.03,1985,5
2000_2500m,1984,10,0.4997096715425155,-0.67,1984,10
2000_2500m,1984,11,0.4538169257507854,-1.19,1984,11
2000_2500m,1984,12,-0.21173610614849617,-1.34,1984,12
2000_2500m,1985,1,0.3295700446865836,-0.66,1986,1
2000_2500m,1985,2,0.2264893775076321,-0.71,1986,2
2000_2500m,1985,3,0.45729160427525467,-0.42,1986,3
2000_2500m,1985,4,0.5104689668463958,-0.33,1986,4
2000_2500m,1985,5,1.438015220175827,-0.53,1986,5
2000_2500m,1985,10,1.3669454833490924,-0.49,1985,10
2000_2500m,1985,11,1.58519254117341,-0.37,1985,11
2000_2500m,1985,12,0.6906157575009171,-0.41,1985,12
2000_2500m,1986,1,0.31524151153887386,1.14,1987,1
2000_2500m,1986,2,0.11112675960112346,1.13,1987,2
2000_2500m,1986,3,0.03025326052051151,0.98,1987,3
2000_2500m,1986,4,-0.41242587737811726,0.58,1987,4
2000_2500m,1986,5,-0.9220027207244046,0.62,1987,5
2000_2500m,1986,10,1.6997339814306818,0.81,1986,10
2000_2500m,1986,11,0.8569320691818578,1.01,1986,11
2000_2500m,1986,12,0.6279246051137128,1.12,1986,12
2000_2500m,1987,1,-1.0258963404815487,0.9,1988,1
2000_2500m,1987,2,-0.7992787634346843,0.28,1988,2
2000_2500m,1987,3,-0.5006978780417122,0.1,1988,3
2000_2500m,1987,4,-0.05707982931390851,-0.44,1988,4
2000_2500m,1987,5,-0.07858688255116987,-1.25,1988,5
2000_2500m,1987,10,-1.0148285289060144,1.24,1987,10
2000_2500m,1987,11,-1.2859418825506104,1.07,1987,11
2000_2500m,1987,12,-0.9980201386016418,0.94,1987,12
2000_2500m,1988,1,0.19653037220655353,-1.97,1989,1
2000_2500m,1988,2,0.10648850542494763,-1.47,1989,2
2000_2500m,1988,3,0.4867961262511751,-1.21,1989,3
2000_2500m,1988,4,0.7530457080514446,-1.08,1989,4
2000_2500m,1988,5,0.5340233523279256,-0.88,1989,5
2000_2500m,1988,10,-0.17085469759995867,-1.9,1988,10
2000_2500m,1988,11,-0.1679593146353855,-2.05,1988,11
2000_2500m,1988,12,-0.4365361913532212,-1.96,1988,12
2000_2500m,1989,1,1.3118563168886404,0.01,1990,1
2000_2500m,1989,2,1.4992963992407549,0.21,1990,2
2000_2500m,1989,3,1.4871213759930744,0.04,1990,3
2000_2500m,1989,4,1.250431600952431,0.08,1990,4
2000_2500m,1989,5,1.546857316448349,0.08,1990,5
2000_2500m,1989,10,0.3014141863534213,-0.4,1989,10
2000_2500m,1989,11,1.1197520132780254,-0.45,1989,11
2000_2500m,1989,12,1.0166483918490872,-0.13,1989,12
2000_2500m,1990,1,1.5902048996986242,0.49,1991,1
2000_2500m,1990,2,0.9646493641351351,0.32,1991,2
2000_2500m,1990,3,1.157081710357349,0.03,1991,3
2000_2500m,1990,4,1.596187894378697,0.19,1991,4
2000_2500m,1990,5,1.0144385447097801,0.26,1991,5
2000_2500m,1990,10,0.8310705973269877,0.21,1990,10
2000_2500m,1990,11,1.4240826813911367,0.1,1990,11
2000_2500m,1990,12,2.0350882390937266,0.35,1990,12
2000_2500m,1991,1,-0.19470425346763634,1.84,1992,1
2000_2500m,1991,2,0.33116850986831187,1.78,1992,2
2000_2500m,1991,3,-0.1930174968567132,1.38,1992,3
2000_2500m,1991,4,-0.4066342164992174,1.2,1992,4
2000_2500m,1991,5,-0.7282547493500428,1.04,1992,5
2000_2500m,1991,10,0.3153163405567708,0.86,1991,10
2000_2500m,1991,11,0.8053297577088558,1.2,1991,11
2000_2500m,1991,12,0.2054608380567567,1.69,1991,12
2000_2500m,1992,1,0.5889989189241194,0.14,1993,1
2000_2500m,1992,2,0.7118757578613022,0.41,1993,2
2000_2500m,1992,3,0.7084018825380661,0.39,1993,3
2000_2500m,1992,4,0.9386617935043514,0.59,1993,4
2000_2500m,1992,5,0.1089381371215902,0.78,1993,5
2000_2500m,1992,10,0.5186910749187225,-0.3,1992,10
2000_2500m,1992,11,0.6340503157681967,-0.28,1992,11
2000_2500m,1992,12,0.4611952867084512,-0.15,1992,12
2000_2500m,1993,1,0.6080750421285287,0.1,1994,1
2000_2500m,1993,2,0.5459882061811664,0.06,1994,2
2000_2500m,1993,3,0.11565675172303104,0.11,1994,3
2000_2500m,1993,4,0.14974908267752324,0.26,1994,4
2000_2500m,1993,5,-0.1656448989345869,0.31,1994,5
2000_2500m,1993,10,-0.318203883857169,0.06,1993,10
2000_2500m,1993,11,0.0600578278177364,0.0,1993,11
2000_2500m,1993,12,0.2202822524242998,0.16,1993,12
2000_2500m,1994,1,0.2438846070674873,1.02,1995,1
2000_2500m,1994,2,0.3422576807191005,0.73,1995,2
2000_2500m,1994,3,0.3443252446856108,0.46,1995,3
2000_2500m,1994,4,0.5711126898571403,0.28,1995,4
2000_2500m,1994,5,1.371237679068485,-0.11,1995,5
2000_2500m,1994,10,0.4471266426394353,0.75,1994,10
2000_2500m,1994,11,0.3142753702100916,1.11,1994,11
2000_2500m,1994,12,0.37430133337137333,1.25,1994,12
2000_2500m,1995,1,1.8934766646036567,-0.86,1996,1
2000_2500m,1995,2,1.7519542182983823,-0.86,1996,2
2000_2500m,1995,3,1.3451644726486955,-0.61,1996,3
2000_2500m,1995,4,1.4204553539534364,-0.47,1996,4
2000_2500m,1995,5,1.9990147954995738,-0.38,1996,5
2000_2500m,1995,10,1.1197696183300252,-0.88,1995,10
2000_2500m,1995,11,0.9476323115900406,-1.1,1995,11
2000_2500m,1995,12,1.477377810118851,-0.95,1995,12
2000_2500m,1996,1,0.07582375794371607,-0.53,1997,1
2000_2500m,1996,2,-0.2834431085561288,-0.37,1997,2
2000_2500m,1996,3,-0.3750204635018193,-0.25,1997,3
2000_2500m,1996,4,-1.1449750888532846,0.16,1997,4
2000_2500m,1996,5,-1.143116352848192,0.64,1997,5
2000_2500m,1996,10,-1.1690176187842742,-0.44,1996,10
2000_2500m,1996,11,-0.5558756858433083,-0.41,1996,11
2000_2500m,1996,12,-0.1208057462366572,-0.64,1996,12
2000_2500m,1997,1,-1.9262020192165115,2.38,1998,1
2000_2500m,1997,2,-1.852198742779251,2.03,1998,2
2000_2500m,1997,3,-1.2508098885093328,1.34,1998,3
2000_2500m,1997,4,-0.8792131647035795,0.78,1998,4
2000_2500m,1997,5,-1.8367388331609362,0.57,1998,5
2000_2500m,1997,10,-1.4642189489764437,2.36,1997,10
2000_2500m,1997,11,-2.18273633326532,2.41,1997,11
2000_2500m,1997,12,-2.2354882406973253,2.29,1997,12
2000_2500m,1998,1,-1.2421926338741107,-1.69,1999,1
2000_2500m,1998,2,-1.1295769921302627,-1.32,1999,2
2000_2500m,1998,3,-0.8663136775050371,-0.95,1999,3
2000_2500m,1998,4,-0.5515682255178121,-1.11,1999,4
2000_2500m,1998,5,0.5460538947674964,-1.15,1999,5
2000_2500m,1998,10,-0.8138553673638557,-1.46,1998,10
2000_2500m,1998,11,-1.744455096361075,-1.46,1998,11
2000_2500m,1998,12,-1.6421180702743523,-1.69,1998,12
2000_2500m,1999,1,-0.5165522586843474,-1.77,2000,1
2000_2500m,1999,2,-0.0013872873568422249,-1.55,2000,2
2000_2500m,1999,3,0.4691779138836565,-0.98,2000,3
2000_2500m,1999,4,0.3645585327170598,-0.87,2000,4
2000_2500m,1999,5,0.24238081857826882,-0.86,2000,5
2000_2500m,1999,10,1.3850919408441984,-1.23,1999,10
2000_2500m,1999,11,0.4176617335899841,-1.58,1999,11
2000_2500m,1999,12,-0.381113826200545,-1.74,1999,12
2000_2500m,2000,1,-0.8008244030003098,-0.73,2001,1
2000_2500m,2000,2,-0.6861952605295436,-0.63,2001,2
2000_2500m,2000,3,-0.7272043363697109,-0.48,2001,3
2000_2500m,2000,4,-0.20627462679691508,-0.49,2001,4
2000_2500m,2000,5,-0.853776450936542,-0.34,2001,5
2000_2500m,2000,10,-1.3186044967728303,-0.7,2000,10
2000_2500m,2000,11,-1.2080662415155128,-0.79,2000,11
2000_2500m,2000,12,-1.204748557269195,-0.92,2000,12
2000_2500m,2001,1,-0.38105127072279776,-0.15,2002,1
2000_2500m,2001,2,-0.1510012345755708,-0.04,2002,2
2000_2500m,2001,3,0.3796883313124179,0.01,2002,3
2000_2500m,2001,4,0.19700768729822543,0.02,2002,4
2000_2500m,2001,5,0.654237508194314,0.31,2002,5
2000_2500m,2001,10,-0.5071499651046151,-0.14,2001,10
2000_2500m,2001,11,-0.8564569396228378,-0.37,2001,11
2000_2500m,2001,12,-0.3077276430873016,-0.41,2001,12
2000_2500m,2002,1,-1.751283165904345,0.6,2003,1
2000_2500m,2002,2,-1.3537487315210286,0.64,2003,2
2000_2500m,2002,3,-1.1512412001968442,0.36,2003,3
2000_2500m,2002,4,-1.1009643719926616,-0.14,2003,4
